Outlet_ID,week,pid,product_name,no_units
ID3726,5,IP1,Vanilla Mini Cone,902.0
ID3726,5,IP2,Chocolate Petite Bar,465.0
ID3726,5,IP3,Strawberry Tiny Cup,179.0
ID3726,5,IP4,Mint Bite-size Pop,998.0
ID3726,5,IP5,Butter Pecan Small Stick,809.0
ID3726,6,IP1,Vanilla Mini Cone,779.0
ID3726,6,IP2,Chocolate Petite Bar,508.0
ID3726,6,IP3,Strawberry Tiny Cup,951.0
ID3726,6,IP4,Mint Bite-size Pop,512.0
ID3726,6,IP5,Butter Pecan Small Stick,482.0
ID3726,7,IP1,Vanilla Mini Cone,847.0
ID3726,7,IP2,Chocolate Petite Bar,419.0
ID3726,7,IP5,Butter Pecan Small Stick,465.0
ID3726,8,IP1,Vanilla Mini Cone,949.0
ID3726,8,IP2,Chocolate Petite Bar,434.0
ID3726,8,IP3,Strawberry Tiny Cup,1031.0
ID3726,8,IP4,Mint Bite-size Pop,671.0
ID3726,8,IP5,Butter Pecan Small Stick,574.0
ID3726,9,IP1,Vanilla Mini Cone,114.0
ID3726,9,IP2,Chocolate Petite Bar,802.0
ID3726,9,IP3,Strawberry Tiny Cup,698.0
ID3726,9,IP4,Mint Bite-size Pop,216.0
ID3726,9,IP5,Butter Pecan Small Stick,762.0
ID3726,10,IP1,Vanilla Mini Cone,820.0
ID3726,10,IP2,Chocolate Petite Bar,762.0
ID3726,10,IP3,Strawberry Tiny Cup,984.0
ID3726,10,IP4,Mint Bite-size Pop,427.0
ID3726,10,IP5,Butter Pecan Small Stick,723.0
ID3726,11,IP1,Vanilla Mini Cone,609.0
ID3726,11,IP2,Chocolate Petite Bar,913.0
ID3726,11,IP3,Strawberry Tiny Cup,429.0
ID3726,11,IP4,Mint Bite-size Pop,656.0
ID3726,11,IP5,Butter Pecan Small Stick,877.0
ID3726,12,IP2,Chocolate Petite Bar,821.0
ID3726,12,IP5,Butter Pecan Small Stick,131.0
ID9528,1,IP1,Vanilla Mini Cone,210.0
ID9528,1,IP2,Chocolate Petite Bar,921.0
ID9528,1,IP3,Strawberry Tiny Cup,604.0
ID9528,1,IP4,Mint Bite-size Pop,451.0
ID9528,1,IP5,Butter Pecan Small Stick,151.0
ID9528,2,IP1,Vanilla Mini Cone,705.0
ID9528,2,IP2,Chocolate Petite Bar,411.0
ID9528,2,IP3,Strawberry Tiny Cup,913.0
ID9528,2,IP4,Mint Bite-size Pop,359.0
ID9528,2,IP5,Butter Pecan Small Stick,605.0
ID9528,3,IP1,Vanilla Mini Cone,109.0
ID9528,3,IP2,Chocolate Petite Bar,627.0
ID9528,3,IP4,Mint Bite-size Pop,313.0
ID9528,3,IP5,Butter Pecan Small Stick,938.0
ID9528,4,IP1,Vanilla Mini Cone,335.0
ID9528,4,IP2,Chocolate Petite Bar,588.0
ID9528,4,IP3,Strawberry Tiny Cup,689.0
ID9528,4,IP4,Mint Bite-size Pop,217.0
ID9528,5,IP2,Chocolate Petite Bar,123.0
ID9528,5,IP4,Mint Bite-size Pop,493.0
ID9528,5,IP5,Butter Pecan Small Stick,781.0
ID9528,6,IP1,Vanilla Mini Cone,600.0
ID9528,6,IP2,Chocolate Petite Bar,868.0
ID9528,6,IP3,Strawberry Tiny Cup,1044.0
ID9528,6,IP4,Mint Bite-size Pop,167.0
ID9528,6,IP5,Butter Pecan Small Stick,332.0
ID9528,7,IP1,Vanilla Mini Cone,144.0
ID9528,7,IP2,Chocolate Petite Bar,801.0
ID9528,7,IP3,Strawberry Tiny Cup,963.0
ID9528,7,IP4,Mint Bite-size Pop,818.0
ID9528,7,IP5,Butter Pecan Small Stick,551.0
ID9528,8,IP1,Vanilla Mini Cone,575.0
ID9528,8,IP2,Chocolate Petite Bar,1111.0
ID9528,8,IP4,Mint Bite-size Pop,184.0
ID9528,9,IP1,Vanilla Mini Cone,590.0
ID9528,9,IP3,Strawberry Tiny Cup,570.0
ID9528,9,IP4,Mint Bite-size Pop,182.0
ID9528,9,IP5,Butter Pecan Small Stick,470.0
ID9528,10,IP2,Chocolate Petite Bar,1046.0
ID9528,10,IP3,Strawberry Tiny Cup,1075.0
ID9528,10,IP4,Mint Bite-size Pop,451.0
ID9528,10,IP5,Butter Pecan Small Stick,160.0
ID9528,11,IP1,Vanilla Mini Cone,933.0
ID9528,11,IP2,Chocolate Petite Bar,629.0
ID9528,11,IP3,Strawberry Tiny Cup,417.0
ID9528,11,IP4,Mint Bite-size Pop,1044.0
ID9528,11,IP5,Butter Pecan Small Stick,206.0
ID9528,12,IP1,Vanilla Mini Cone,888.0
ID9528,12,IP2,Chocolate Petite Bar,417.0
ID9528,12,IP4,Mint Bite-size Pop,825.0
ID9528,12,IP5,Butter Pecan Small Stick,565.0
ID2152,1,IP2,Chocolate Petite Bar,175.0
ID2152,1,IP3,Strawberry Tiny Cup,734.0
ID2152,1,IP5,Butter Pecan Small Stick,1177.0
ID2152,2,IP1,Vanilla Mini Cone,771.0
ID2152,2,IP2,Chocolate Petite Bar,705.0
ID2152,2,IP4,Mint Bite-size Pop,739.0
ID2152,2,IP5,Butter Pecan Small Stick,778.0
ID2152,3,IP1,Vanilla Mini Cone,545.0
ID2152,3,IP2,Chocolate Petite Bar,579.0
ID2152,3,IP3,Strawberry Tiny Cup,527.0
ID2152,3,IP4,Mint Bite-size Pop,861.0
ID2152,3,IP5,Butter Pecan Small Stick,1007.0
ID2152,4,IP1,Vanilla Mini Cone,270.0
ID2152,4,IP2,Chocolate Petite Bar,164.0
ID2152,4,IP3,Strawberry Tiny Cup,930.0
ID2152,4,IP4,Mint Bite-size Pop,866.0
ID2152,4,IP5,Butter Pecan Small Stick,963.0
ID2152,5,IP1,Vanilla Mini Cone,913.0
ID2152,5,IP2,Chocolate Petite Bar,1146.0
ID2152,5,IP3,Strawberry Tiny Cup,1105.0
ID2152,5,IP4,Mint Bite-size Pop,112.0
ID2152,5,IP5,Butter Pecan Small Stick,613.0
ID2152,6,IP1,Vanilla Mini Cone,796.0
ID2152,6,IP2,Chocolate Petite Bar,405.0
ID2152,6,IP3,Strawberry Tiny Cup,1136.0
ID2152,6,IP4,Mint Bite-size Pop,489.0
ID2152,6,IP5,Butter Pecan Small Stick,232.0
ID2152,7,IP1,Vanilla Mini Cone,116.0
ID2152,7,IP2,Chocolate Petite Bar,891.0
ID2152,7,IP3,Strawberry Tiny Cup,275.0
ID2152,7,IP4,Mint Bite-size Pop,669.0
ID2152,7,IP5,Butter Pecan Small Stick,335.0
ID2152,8,IP1,Vanilla Mini Cone,1114.0
ID2152,8,IP2,Chocolate Petite Bar,769.0
ID2152,8,IP3,Strawberry Tiny Cup,438.0
ID2152,8,IP4,Mint Bite-size Pop,259.0
ID2152,8,IP5,Butter Pecan Small Stick,1140.0
ID2152,9,IP2,Chocolate Petite Bar,275.0
ID2152,9,IP3,Strawberry Tiny Cup,465.0
ID2152,9,IP4,Mint Bite-size Pop,261.0
ID2152,9,IP5,Butter Pecan Small Stick,547.0
ID2152,10,IP1,Vanilla Mini Cone,301.0
ID2152,10,IP4,Mint Bite-size Pop,664.0
ID2152,10,IP5,Butter Pecan Small Stick,627.0
ID2152,11,IP1,Vanilla Mini Cone,423.0
ID2152,11,IP2,Chocolate Petite Bar,837.0
ID2152,11,IP3,Strawberry Tiny Cup,158.0
ID2152,11,IP4,Mint Bite-size Pop,963.0
ID2152,11,IP5,Butter Pecan Small Stick,810.0
ID2152,12,IP1,Vanilla Mini Cone,628.0
ID2152,12,IP2,Chocolate Petite Bar,1063.0
ID2152,12,IP3,Strawberry Tiny Cup,901.0
ID2152,12,IP4,Mint Bite-size Pop,1004.0
ID2152,12,IP5,Butter Pecan Small Stick,528.0
ID3656,1,IP1,Vanilla Mini Cone,511.0
ID3656,1,IP2,Chocolate Petite Bar,533.0
ID3656,1,IP4,Mint Bite-size Pop,897.0
ID3656,1,IP5,Butter Pecan Small Stick,1025.0
ID3656,2,IP1,Vanilla Mini Cone,1173.0
ID3656,2,IP2,Chocolate Petite Bar,546.0
ID3656,2,IP3,Strawberry Tiny Cup,292.0
ID3656,2,IP4,Mint Bite-size Pop,134.0
ID3656,2,IP5,Butter Pecan Small Stick,915.0
ID3656,3,IP1,Vanilla Mini Cone,1073.0
ID3656,3,IP2,Chocolate Petite Bar,1032.0
ID3656,3,IP3,Strawberry Tiny Cup,788.0
ID3656,3,IP4,Mint Bite-size Pop,427.0
ID3656,3,IP5,Butter Pecan Small Stick,286.0
ID3656,4,IP1,Vanilla Mini Cone,1088.0
ID3656,4,IP2,Chocolate Petite Bar,140.0
ID3656,4,IP3,Strawberry Tiny Cup,611.0
ID3656,4,IP4,Mint Bite-size Pop,1131.0
ID3656,4,IP5,Butter Pecan Small Stick,365.0
ID3656,5,IP1,Vanilla Mini Cone,645.0
ID3656,5,IP2,Chocolate Petite Bar,957.0
ID3656,5,IP3,Strawberry Tiny Cup,610.0
ID3656,5,IP4,Mint Bite-size Pop,947.0
ID3656,5,IP5,Butter Pecan Small Stick,883.0
ID3656,6,IP1,Vanilla Mini Cone,437.0
ID3656,6,IP2,Chocolate Petite Bar,334.0
ID3656,6,IP3,Strawberry Tiny Cup,953.0
ID3656,6,IP4,Mint Bite-size Pop,710.0
ID3656,6,IP5,Butter Pecan Small Stick,444.0
ID3656,7,IP1,Vanilla Mini Cone,497.0
ID3656,7,IP2,Chocolate Petite Bar,384.0
ID3656,7,IP3,Strawberry Tiny Cup,346.0
ID3656,7,IP4,Mint Bite-size Pop,933.0
ID3656,7,IP5,Butter Pecan Small Stick,382.0
ID3656,8,IP1,Vanilla Mini Cone,563.0
ID3656,8,IP2,Chocolate Petite Bar,371.0
ID3656,8,IP3,Strawberry Tiny Cup,400.0
ID3656,8,IP4,Mint Bite-size Pop,1098.0
ID3656,8,IP5,Butter Pecan Small Stick,960.0
ID3656,9,IP1,Vanilla Mini Cone,844.0
ID3656,9,IP2,Chocolate Petite Bar,396.0
ID3656,9,IP3,Strawberry Tiny Cup,944.0
ID3656,9,IP4,Mint Bite-size Pop,553.0
ID3656,9,IP5,Butter Pecan Small Stick,897.0
ID3656,10,IP1,Vanilla Mini Cone,140.0
ID3656,10,IP2,Chocolate Petite Bar,1162.0
ID3656,10,IP3,Strawberry Tiny Cup,803.0
ID3656,10,IP4,Mint Bite-size Pop,1043.0
ID3656,10,IP5,Butter Pecan Small Stick,307.0
ID3656,11,IP1,Vanilla Mini Cone,118.0
ID3656,11,IP2,Chocolate Petite Bar,296.0
ID3656,11,IP3,Strawberry Tiny Cup,948.0
ID3656,11,IP4,Mint Bite-size Pop,343.0
ID3656,11,IP5,Butter Pecan Small Stick,1162.0
ID3656,12,IP1,Vanilla Mini Cone,1141.0
ID3656,12,IP2,Chocolate Petite Bar,1009.0
ID3656,12,IP3,Strawberry Tiny Cup,277.0
ID3656,12,IP4,Mint Bite-size Pop,748.0
ID3656,12,IP5,Butter Pecan Small Stick,338.0
ID4395,1,IP1,Vanilla Mini Cone,868.0
ID4395,1,IP2,Chocolate Petite Bar,419.0
ID4395,1,IP3,Strawberry Tiny Cup,381.0
ID4395,1,IP4,Mint Bite-size Pop,685.0
ID4395,1,IP5,Butter Pecan Small Stick,391.0
ID4395,2,IP2,Chocolate Petite Bar,137.0
ID4395,2,IP3,Strawberry Tiny Cup,1114.0
ID4395,2,IP4,Mint Bite-size Pop,295.0
ID4395,2,IP5,Butter Pecan Small Stick,496.0
ID4395,3,IP1,Vanilla Mini Cone,797.0
ID4395,3,IP2,Chocolate Petite Bar,712.0
ID4395,3,IP3,Strawberry Tiny Cup,201.0
ID4395,3,IP4,Mint Bite-size Pop,606.0
ID4395,3,IP5,Butter Pecan Small Stick,682.0
ID4395,4,IP1,Vanilla Mini Cone,862.0
ID4395,4,IP2,Chocolate Petite Bar,946.0
ID4395,4,IP3,Strawberry Tiny Cup,969.0
ID4395,4,IP4,Mint Bite-size Pop,522.0
ID4395,4,IP5,Butter Pecan Small Stick,1150.0
ID4395,5,IP2,Chocolate Petite Bar,1081.0
ID4395,5,IP3,Strawberry Tiny Cup,570.0
ID4395,5,IP5,Butter Pecan Small Stick,780.0
ID4395,6,IP1,Vanilla Mini Cone,954.0
ID4395,6,IP2,Chocolate Petite Bar,959.0
ID4395,6,IP3,Strawberry Tiny Cup,175.0
ID4395,6,IP4,Mint Bite-size Pop,684.0
ID4395,7,IP1,Vanilla Mini Cone,833.0
ID4395,7,IP2,Chocolate Petite Bar,184.0
ID4395,7,IP3,Strawberry Tiny Cup,628.0
ID4395,7,IP4,Mint Bite-size Pop,982.0
ID4395,7,IP5,Butter Pecan Small Stick,440.0
ID4395,8,IP1,Vanilla Mini Cone,133.0
ID4395,8,IP2,Chocolate Petite Bar,433.0
ID4395,8,IP3,Strawberry Tiny Cup,587.0
ID4395,8,IP4,Mint Bite-size Pop,526.0
ID4395,8,IP5,Butter Pecan Small Stick,777.0
ID4395,9,IP1,Vanilla Mini Cone,1088.0
ID4395,9,IP2,Chocolate Petite Bar,489.0
ID4395,9,IP4,Mint Bite-size Pop,196.0
ID4395,9,IP5,Butter Pecan Small Stick,533.0
ID4395,10,IP1,Vanilla Mini Cone,909.0
ID4395,10,IP2,Chocolate Petite Bar,1199.0
ID4395,10,IP3,Strawberry Tiny Cup,582.0
ID4395,11,IP1,Vanilla Mini Cone,654.0
ID4395,11,IP2,Chocolate Petite Bar,555.0
ID4395,11,IP3,Strawberry Tiny Cup,144.0
ID4395,11,IP4,Mint Bite-size Pop,518.0
ID4395,11,IP5,Butter Pecan Small Stick,919.0
ID4395,12,IP1,Vanilla Mini Cone,782.0
ID4395,12,IP2,Chocolate Petite Bar,319.0
ID4395,12,IP3,Strawberry Tiny Cup,242.0
ID4395,12,IP4,Mint Bite-size Pop,917.0
ID4395,12,IP5,Butter Pecan Small Stick,263.0
ID7405,1,IP1,Vanilla Mini Cone,343.0
ID7405,1,IP2,Chocolate Petite Bar,734.0
ID7405,1,IP3,Strawberry Tiny Cup,550.0
ID7405,1,IP4,Mint Bite-size Pop,722.0
ID7405,1,IP5,Butter Pecan Small Stick,1012.0
ID7405,2,IP1,Vanilla Mini Cone,643.0
ID7405,2,IP2,Chocolate Petite Bar,530.0
ID7405,2,IP3,Strawberry Tiny Cup,482.0
ID7405,2,IP4,Mint Bite-size Pop,1096.0
ID7405,2,IP5,Butter Pecan Small Stick,369.0
ID7405,3,IP1,Vanilla Mini Cone,284.0
ID7405,3,IP2,Chocolate Petite Bar,871.0
ID7405,3,IP3,Strawberry Tiny Cup,135.0
ID7405,3,IP4,Mint Bite-size Pop,577.0
ID7405,4,IP1,Vanilla Mini Cone,352.0
ID7405,4,IP2,Chocolate Petite Bar,728.0
ID7405,4,IP3,Strawberry Tiny Cup,749.0
ID7405,4,IP4,Mint Bite-size Pop,1082.0
ID7405,4,IP5,Butter Pecan Small Stick,1010.0
ID7405,5,IP1,Vanilla Mini Cone,731.0
ID7405,5,IP3,Strawberry Tiny Cup,711.0
ID7405,5,IP4,Mint Bite-size Pop,1181.0
ID7405,5,IP5,Butter Pecan Small Stick,418.0
ID7405,6,IP1,Vanilla Mini Cone,582.0
ID7405,6,IP2,Chocolate Petite Bar,205.0
ID7405,6,IP3,Strawberry Tiny Cup,401.0
ID7405,7,IP1,Vanilla Mini Cone,192.0
ID7405,7,IP2,Chocolate Petite Bar,778.0
ID7405,7,IP3,Strawberry Tiny Cup,471.0
ID7405,7,IP5,Butter Pecan Small Stick,1144.0
ID7405,8,IP1,Vanilla Mini Cone,1112.0
ID7405,8,IP2,Chocolate Petite Bar,609.0
ID7405,8,IP3,Strawberry Tiny Cup,884.0
ID7405,8,IP4,Mint Bite-size Pop,790.0
ID7405,8,IP5,Butter Pecan Small Stick,1064.0
ID7405,9,IP1,Vanilla Mini Cone,175.0
ID7405,9,IP2,Chocolate Petite Bar,587.0
ID7405,9,IP3,Strawberry Tiny Cup,344.0
ID7405,9,IP4,Mint Bite-size Pop,1168.0
ID7405,10,IP1,Vanilla Mini Cone,1178.0
ID7405,10,IP2,Chocolate Petite Bar,193.0
ID7405,10,IP3,Strawberry Tiny Cup,195.0
ID7405,10,IP5,Butter Pecan Small Stick,683.0
ID7405,11,IP1,Vanilla Mini Cone,1154.0
ID7405,11,IP2,Chocolate Petite Bar,148.0
ID7405,11,IP3,Strawberry Tiny Cup,797.0
ID7405,11,IP4,Mint Bite-size Pop,230.0
ID7405,11,IP5,Butter Pecan Small Stick,748.0
ID7405,12,IP2,Chocolate Petite Bar,1106.0
ID7405,12,IP3,Strawberry Tiny Cup,582.0
ID7405,12,IP5,Butter Pecan Small Stick,1000.0
ID9945,1,IP1,Vanilla Mini Cone,867.0
ID9945,1,IP3,Strawberry Tiny Cup,933.0
ID9945,1,IP4,Mint Bite-size Pop,117.0
ID9945,1,IP5,Butter Pecan Small Stick,579.0
ID9945,2,IP1,Vanilla Mini Cone,1113.0
ID9945,2,IP2,Chocolate Petite Bar,767.0
ID9945,2,IP4,Mint Bite-size Pop,305.0
ID9945,2,IP5,Butter Pecan Small Stick,651.0
ID9945,3,IP1,Vanilla Mini Cone,948.0
ID9945,3,IP2,Chocolate Petite Bar,488.0
ID9945,3,IP4,Mint Bite-size Pop,208.0
ID9945,3,IP5,Butter Pecan Small Stick,950.0
ID9945,4,IP1,Vanilla Mini Cone,1110.0
ID9945,4,IP3,Strawberry Tiny Cup,867.0
ID9945,4,IP4,Mint Bite-size Pop,646.0
ID9945,4,IP5,Butter Pecan Small Stick,590.0
ID9945,5,IP1,Vanilla Mini Cone,654.0
ID9945,5,IP2,Chocolate Petite Bar,224.0
ID9945,5,IP3,Strawberry Tiny Cup,999.0
ID9945,5,IP4,Mint Bite-size Pop,1101.0
ID9945,5,IP5,Butter Pecan Small Stick,1081.0
ID9945,6,IP1,Vanilla Mini Cone,692.0
ID9945,6,IP2,Chocolate Petite Bar,1111.0
ID9945,6,IP3,Strawberry Tiny Cup,1085.0
ID9945,6,IP4,Mint Bite-size Pop,1000.0
ID9945,6,IP5,Butter Pecan Small Stick,1120.0
ID9945,7,IP1,Vanilla Mini Cone,939.0
ID9945,7,IP2,Chocolate Petite Bar,203.0
ID9945,7,IP3,Strawberry Tiny Cup,208.0
ID9945,7,IP4,Mint Bite-size Pop,1165.0
ID9945,7,IP5,Butter Pecan Small Stick,802.0
ID9945,8,IP1,Vanilla Mini Cone,704.0
ID9945,8,IP2,Chocolate Petite Bar,682.0
ID9945,8,IP3,Strawberry Tiny Cup,680.0
ID9945,8,IP4,Mint Bite-size Pop,354.0
ID9945,8,IP5,Butter Pecan Small Stick,252.0
ID9945,9,IP1,Vanilla Mini Cone,154.0
ID9945,9,IP2,Chocolate Petite Bar,574.0
ID9945,9,IP3,Strawberry Tiny Cup,1157.0
ID9945,9,IP4,Mint Bite-size Pop,744.0
ID9945,10,IP1,Vanilla Mini Cone,878.0
ID9945,10,IP2,Chocolate Petite Bar,548.0
ID9945,10,IP3,Strawberry Tiny Cup,630.0
ID9945,10,IP4,Mint Bite-size Pop,604.0
ID9945,10,IP5,Butter Pecan Small Stick,1186.0
ID9945,11,IP1,Vanilla Mini Cone,913.0
ID9945,11,IP2,Chocolate Petite Bar,304.0
ID9945,11,IP3,Strawberry Tiny Cup,675.0
ID9945,11,IP4,Mint Bite-size Pop,542.0
ID9945,11,IP5,Butter Pecan Small Stick,1041.0
ID9945,12,IP1,Vanilla Mini Cone,736.0
ID9945,12,IP2,Chocolate Petite Bar,639.0
ID9945,12,IP3,Strawberry Tiny Cup,535.0
ID9945,12,IP4,Mint Bite-size Pop,486.0
ID9945,12,IP5,Butter Pecan Small Stick,256.0
ID6950,1,IP1,Vanilla Mini Cone,156.0
ID6950,1,IP2,Chocolate Petite Bar,1099.0
ID6950,1,IP3,Strawberry Tiny Cup,877.0
ID6950,1,IP4,Mint Bite-size Pop,993.0
ID6950,1,IP5,Butter Pecan Small Stick,1100.0
ID6950,2,IP1,Vanilla Mini Cone,245.0
ID6950,2,IP2,Chocolate Petite Bar,641.0
ID6950,2,IP3,Strawberry Tiny Cup,846.0
ID6950,2,IP4,Mint Bite-size Pop,1069.0
ID6950,3,IP1,Vanilla Mini Cone,962.0
ID6950,3,IP2,Chocolate Petite Bar,778.0
ID6950,3,IP3,Strawberry Tiny Cup,908.0
ID6950,3,IP4,Mint Bite-size Pop,308.0
ID6950,3,IP5,Butter Pecan Small Stick,768.0
ID6950,4,IP1,Vanilla Mini Cone,560.0
ID6950,4,IP2,Chocolate Petite Bar,521.0
ID6950,4,IP3,Strawberry Tiny Cup,179.0
ID6950,4,IP4,Mint Bite-size Pop,788.0
ID6950,4,IP5,Butter Pecan Small Stick,511.0
ID6950,5,IP1,Vanilla Mini Cone,1059.0
ID6950,5,IP2,Chocolate Petite Bar,697.0
ID6950,5,IP4,Mint Bite-size Pop,253.0
ID6950,5,IP5,Butter Pecan Small Stick,1123.0
ID6950,6,IP1,Vanilla Mini Cone,813.0
ID6950,6,IP2,Chocolate Petite Bar,1100.0
ID6950,6,IP3,Strawberry Tiny Cup,600.0
ID6950,6,IP4,Mint Bite-size Pop,635.0
ID6950,6,IP5,Butter Pecan Small Stick,269.0
ID6950,7,IP1,Vanilla Mini Cone,1199.0
ID6950,7,IP2,Chocolate Petite Bar,555.0
ID6950,7,IP3,Strawberry Tiny Cup,270.0
ID6950,7,IP4,Mint Bite-size Pop,605.0
ID6950,7,IP5,Butter Pecan Small Stick,398.0
ID6950,8,IP1,Vanilla Mini Cone,1053.0
ID6950,8,IP2,Chocolate Petite Bar,785.0
ID6950,8,IP4,Mint Bite-size Pop,442.0
ID6950,8,IP5,Butter Pecan Small Stick,650.0
ID6950,9,IP1,Vanilla Mini Cone,1084.0
ID6950,9,IP2,Chocolate Petite Bar,547.0
ID6950,9,IP3,Strawberry Tiny Cup,309.0
ID6950,9,IP4,Mint Bite-size Pop,928.0
ID6950,9,IP5,Butter Pecan Small Stick,329.0
ID6950,10,IP1,Vanilla Mini Cone,434.0
ID6950,10,IP2,Chocolate Petite Bar,969.0
ID6950,10,IP3,Strawberry Tiny Cup,200.0
ID6950,10,IP4,Mint Bite-size Pop,353.0
ID6950,10,IP5,Butter Pecan Small Stick,1181.0
ID6950,11,IP1,Vanilla Mini Cone,775.0
ID6950,11,IP2,Chocolate Petite Bar,509.0
ID6950,11,IP3,Strawberry Tiny Cup,610.0
ID6950,11,IP4,Mint Bite-size Pop,801.0
ID6950,11,IP5,Butter Pecan Small Stick,512.0
ID6950,12,IP1,Vanilla Mini Cone,1113.0
ID6950,12,IP2,Chocolate Petite Bar,1084.0
ID6950,12,IP3,Strawberry Tiny Cup,391.0
ID6950,12,IP4,Mint Bite-size Pop,1011.0
ID6950,12,IP5,Butter Pecan Small Stick,864.0
ID5199,1,IP1,Vanilla Mini Cone,494.0
ID5199,1,IP3,Strawberry Tiny Cup,414.0
ID5199,1,IP4,Mint Bite-size Pop,706.0
ID5199,1,IP5,Butter Pecan Small Stick,717.0
ID5199,2,IP1,Vanilla Mini Cone,626.0
ID5199,2,IP2,Chocolate Petite Bar,1109.0
ID5199,2,IP3,Strawberry Tiny Cup,247.0
ID5199,2,IP4,Mint Bite-size Pop,940.0
ID5199,2,IP5,Butter Pecan Small Stick,987.0
ID5199,3,IP2,Chocolate Petite Bar,752.0
ID5199,3,IP3,Strawberry Tiny Cup,935.0
ID5199,3,IP4,Mint Bite-size Pop,300.0
ID5199,3,IP5,Butter Pecan Small Stick,299.0
ID5199,4,IP1,Vanilla Mini Cone,640.0
ID5199,4,IP2,Chocolate Petite Bar,835.0
ID5199,4,IP3,Strawberry Tiny Cup,745.0
ID5199,4,IP4,Mint Bite-size Pop,550.0
ID5199,4,IP5,Butter Pecan Small Stick,537.0
ID5199,5,IP1,Vanilla Mini Cone,581.0
ID5199,5,IP2,Chocolate Petite Bar,1038.0
ID5199,5,IP3,Strawberry Tiny Cup,484.0
ID5199,5,IP4,Mint Bite-size Pop,1086.0
ID5199,5,IP5,Butter Pecan Small Stick,542.0
ID5199,6,IP1,Vanilla Mini Cone,519.0
ID5199,6,IP2,Chocolate Petite Bar,521.0
ID5199,6,IP3,Strawberry Tiny Cup,942.0
ID5199,6,IP5,Butter Pecan Small Stick,906.0
ID5199,7,IP3,Strawberry Tiny Cup,337.0
ID5199,7,IP4,Mint Bite-size Pop,659.0
ID5199,7,IP5,Butter Pecan Small Stick,824.0
ID5199,8,IP1,Vanilla Mini Cone,940.0
ID5199,8,IP2,Chocolate Petite Bar,850.0
ID5199,8,IP3,Strawberry Tiny Cup,292.0
ID5199,8,IP4,Mint Bite-size Pop,736.0
ID5199,8,IP5,Butter Pecan Small Stick,166.0
ID5199,9,IP1,Vanilla Mini Cone,956.0
ID5199,9,IP2,Chocolate Petite Bar,275.0
ID5199,9,IP3,Strawberry Tiny Cup,907.0
ID5199,9,IP4,Mint Bite-size Pop,792.0
ID5199,9,IP5,Butter Pecan Small Stick,496.0
ID5199,10,IP1,Vanilla Mini Cone,266.0
ID5199,10,IP2,Chocolate Petite Bar,763.0
ID5199,10,IP3,Strawberry Tiny Cup,197.0
ID5199,10,IP4,Mint Bite-size Pop,416.0
ID5199,10,IP5,Butter Pecan Small Stick,911.0
ID5199,11,IP1,Vanilla Mini Cone,212.0
ID5199,11,IP2,Chocolate Petite Bar,1193.0
ID5199,11,IP4,Mint Bite-size Pop,226.0
ID5199,12,IP2,Chocolate Petite Bar,1144.0
ID5199,12,IP3,Strawberry Tiny Cup,243.0
ID5199,12,IP5,Butter Pecan Small Stick,501.0
ID5556,1,IP1,Vanilla Mini Cone,1095.0
ID5556,1,IP2,Chocolate Petite Bar,905.0
ID5556,1,IP3,Strawberry Tiny Cup,459.0
ID5556,1,IP4,Mint Bite-size Pop,948.0
ID5556,1,IP5,Butter Pecan Small Stick,848.0
ID5556,2,IP1,Vanilla Mini Cone,794.0
ID5556,2,IP2,Chocolate Petite Bar,683.0
ID5556,2,IP3,Strawberry Tiny Cup,925.0
ID5556,2,IP4,Mint Bite-size Pop,522.0
ID5556,3,IP1,Vanilla Mini Cone,1161.0
ID5556,3,IP2,Chocolate Petite Bar,370.0
ID5556,3,IP3,Strawberry Tiny Cup,461.0
ID5556,3,IP4,Mint Bite-size Pop,453.0
ID5556,3,IP5,Butter Pecan Small Stick,312.0
ID5556,4,IP1,Vanilla Mini Cone,1129.0
ID5556,4,IP2,Chocolate Petite Bar,334.0
ID5556,4,IP3,Strawberry Tiny Cup,931.0
ID5556,4,IP4,Mint Bite-size Pop,403.0
ID5556,4,IP5,Butter Pecan Small Stick,437.0
ID5556,5,IP1,Vanilla Mini Cone,1090.0
ID5556,5,IP2,Chocolate Petite Bar,364.0
ID5556,5,IP3,Strawberry Tiny Cup,371.0
ID5556,5,IP4,Mint Bite-size Pop,779.0
ID5556,5,IP5,Butter Pecan Small Stick,982.0
ID5556,6,IP1,Vanilla Mini Cone,912.0
ID5556,6,IP2,Chocolate Petite Bar,633.0
ID5556,6,IP3,Strawberry Tiny Cup,182.0
ID5556,6,IP4,Mint Bite-size Pop,952.0
ID5556,6,IP5,Butter Pecan Small Stick,360.0
ID5556,7,IP1,Vanilla Mini Cone,175.0
ID5556,7,IP2,Chocolate Petite Bar,271.0
ID5556,7,IP3,Strawberry Tiny Cup,370.0
ID5556,7,IP4,Mint Bite-size Pop,260.0
ID5556,7,IP5,Butter Pecan Small Stick,619.0
ID5556,8,IP1,Vanilla Mini Cone,849.0
ID5556,8,IP2,Chocolate Petite Bar,572.0
ID5556,8,IP3,Strawberry Tiny Cup,434.0
ID5556,8,IP4,Mint Bite-size Pop,491.0
ID5556,9,IP1,Vanilla Mini Cone,233.0
ID5556,9,IP2,Chocolate Petite Bar,800.0
ID5556,9,IP3,Strawberry Tiny Cup,499.0
